Surname,Name,Middle_name,Type,"Количество доставок"
Макаров,Якуб,Ермилович,"Дизельное топливо",644
Макаров,Якуб,Ермилович,Керосин,359
Симонов,Назар,Ермилович,АИ-100,245
Симонов,Назар,Ермилович,АИ-101,522
Симонов,Назар,Ермилович,АИ-102,256
Симонов,Назар,Ермилович,АИ-80,533
Симонов,Назар,Ермилович,АИ-92,555
Симонов,Назар,Ермилович,АИ-95,522
Симонов,Назар,Ермилович,АИ-98,451
Симонов,Назар,Ермилович,"Биодизельное топливо",320
Симонов,Назар,Ермилович,"Дизельное топливо",573
Симонов,Назар,Ермилович,Керосин,442
Богданов,Андрон,Тихонович,АИ-100,380
Богданов,Андрон,Тихонович,АИ-101,252
Богданов,Андрон,Тихонович,АИ-102,360
Богданов,Андрон,Тихонович,АИ-80,228
Богданов,Андрон,Тихонович,АИ-92,264
Богданов,Андрон,Тихонович,АИ-95,215
Богданов,Андрон,Тихонович,АИ-98,391
Богданов,Андрон,Тихонович,"Биодизельное топливо",300
Богданов,Андрон,Тихонович,"Дизельное топливо",187
Богданов,Андрон,Тихонович,Керосин,136
Сергеев,Ефрем,Гордеевич,АИ-100,612
Сергеев,Ефрем,Гордеевич,АИ-101,400
Сергеев,Ефрем,Гордеевич,АИ-102,552
Сергеев,Ефрем,Гордеевич,АИ-80,880
Сергеев,Ефрем,Гордеевич,АИ-92,824
Сергеев,Ефрем,Гордеевич,АИ-95,431
Сергеев,Ефрем,Гордеевич,АИ-98,455
Сергеев,Ефрем,Гордеевич,"Биодизельное топливо",587
Сергеев,Ефрем,Гордеевич,"Дизельное топливо",693
Сергеев,Ефрем,Гордеевич,Керосин,634
Волков,Андроник,Якубович,АИ-100,377
Волков,Андроник,Якубович,АИ-101,441
Волков,Андроник,Якубович,АИ-102,571
Волков,Андроник,Якубович,АИ-80,540
Волков,Андроник,Якубович,АИ-92,683
Волков,Андроник,Якубович,АИ-95,511
Волков,Андроник,Якубович,АИ-98,382
Волков,Андроник,Якубович,"Биодизельное топливо",628
Волков,Андроник,Якубович,"Дизельное топливо",382
Волков,Андроник,Якубович,Керосин,505
Александров,Творимир,Адамович,АИ-100,244
Александров,Творимир,Адамович,АИ-101,633
Александров,Творимир,Адамович,АИ-102,611
Александров,Творимир,Адамович,АИ-80,800
Александров,Творимир,Адамович,АИ-92,678
Александров,Творимир,Адамович,АИ-95,528
Александров,Творимир,Адамович,АИ-98,568
Александров,Творимир,Адамович,"Биодизельное топливо",559
Александров,Творимир,Адамович,"Дизельное топливо",720
Александров,Творимир,Адамович,Керосин,567
Суханов,Харитон,Григорьевич,АИ-100,256
Суханов,Харитон,Григорьевич,АИ-101,393
Суханов,Харитон,Григорьевич,АИ-102,327
Суханов,Харитон,Григорьевич,АИ-80,366
Суханов,Харитон,Григорьевич,АИ-92,198
Суханов,Харитон,Григорьевич,АИ-95,323
Суханов,Харитон,Григорьевич,АИ-98,308
Суханов,Харитон,Григорьевич,"Биодизельное топливо",389
Суханов,Харитон,Григорьевич,"Дизельное топливо",302
Суханов,Харитон,Григорьевич,Керосин,198
Брагин,Пимен,Юлианович,АИ-100,212
Брагин,Пимен,Юлианович,АИ-101,196
Брагин,Пимен,Юлианович,АИ-102,453
Брагин,Пимен,Юлианович,АИ-80,265
Брагин,Пимен,Юлианович,АИ-92,439
Брагин,Пимен,Юлианович,АИ-95,303
Брагин,Пимен,Юлианович,АИ-98,347
Брагин,Пимен,Юлианович,"Биодизельное топливо",185
Брагин,Пимен,Юлианович,"Дизельное топливо",184
Брагин,Пимен,Юлианович,Керосин,127
Уваров,Наркис,Бенедиктович,АИ-100,307
Уваров,Наркис,Бенедиктович,АИ-101,200
Уваров,Наркис,Бенедиктович,АИ-102,408
Уваров,Наркис,Бенедиктович,АИ-80,446
Уваров,Наркис,Бенедиктович,АИ-92,425
Уваров,Наркис,Бенедиктович,АИ-95,346
Уваров,Наркис,Бенедиктович,АИ-98,249
Уваров,Наркис,Бенедиктович,"Биодизельное топливо",203
Уваров,Наркис,Бенедиктович,"Дизельное топливо",507
Уваров,Наркис,Бенедиктович,Керосин,302
Рыбаков,Елисей,Димитриевич,АИ-100,523
Рыбаков,Елисей,Димитриевич,АИ-101,369
Рыбаков,Елисей,Димитриевич,АИ-102,553
Рыбаков,Елисей,Димитриевич,АИ-80,655
Рыбаков,Елисей,Димитриевич,АИ-92,274
Рыбаков,Елисей,Димитриевич,АИ-95,507
Рыбаков,Елисей,Димитриевич,АИ-98,419
Рыбаков,Елисей,Димитриевич,"Биодизельное топливо",496
Рыбаков,Елисей,Димитриевич,"Дизельное топливо",308
Рыбаков,Елисей,Димитриевич,Керосин,820
Антонов,Каллистрат,Владленович,АИ-100,142
Антонов,Каллистрат,Владленович,АИ-101,134
Антонов,Каллистрат,Владленович,АИ-102,69
Антонов,Каллистрат,Владленович,АИ-80,140
Антонов,Каллистрат,Владленович,АИ-92,309
Антонов,Каллистрат,Владленович,АИ-95,307
Антонов,Каллистрат,Владленович,АИ-98,143
Антонов,Каллистрат,Владленович,"Биодизельное топливо",188
Антонов,Каллистрат,Владленович,"Дизельное топливо",302
Антонов,Каллистрат,Владленович,Керосин,134
Новиков,Болеслав,Захарьевич,АИ-100,697
Новиков,Болеслав,Захарьевич,АИ-101,658
Новиков,Болеслав,Захарьевич,АИ-102,815
Новиков,Болеслав,Захарьевич,АИ-80,712
Новиков,Болеслав,Захарьевич,АИ-92,716
Новиков,Болеслав,Захарьевич,АИ-95,525
Новиков,Болеслав,Захарьевич,АИ-98,842
Новиков,Болеслав,Захарьевич,"Биодизельное топливо",545
Новиков,Болеслав,Захарьевич,"Дизельное топливо",564
Новиков,Болеслав,Захарьевич,Керосин,552
Евдокимов,Иннокентий,Марсович,АИ-100,445
Евдокимов,Иннокентий,Марсович,АИ-101,422
Евдокимов,Иннокентий,Марсович,АИ-102,656
